ddt,dd
5.535765444454305907e+03,1.746381063470975505e+03
4.564353351884731637e+03,1.418721099281176521e+03
4.594942995160889041e+03,1.418721099281176521e+03
6.048153263416970731e+03,1.798907374348414805e+03
6.060320631544245771e+03,1.798907374348414805e+03
7.049047241529562598e+03,2.034611422267502348e+03
6.311597488593122762e+03,2.034611422267502348e+03
5.502746276344453690e+03,1.984928363773103229e+03
5.667465710698495059e+03,1.984928363773103229e+03
6.262276064648202009e+03,2.559839602399168598e+03
5.880415814645785758e+03,2.559839602399168598e+03
6.128289667634729994e+03,1.698380680022173010e+03
6.583000741396433114e+03,1.698380680022173010e+03
6.192054022890911256e+03,2.355279361677051838e+03
5.779616986917960276e+03,2.355279361677051838e+03
5.484120401234563360e+03,2.086529688505933791e+03
6.319950065978648126e+03,2.086529688505933791e+03
5.313848719891751898e+03,1.213541933291066471e+03
5.598465072773812608e+03,1.213541933291066471e+03
5.795804376069369937e+03,1.957105765340073503e+03
5.759007069627746205e+03,1.957105765340073503e+03
5.591634953326945833e+03,1.524976453542133640e+03
5.641076860846347699e+03,1.524976453542133640e+03
6.162932896008952412e+03,1.847627952200573191e+03
5.918475575908062638e+03,1.847627952200573191e+03
5.318533323746756651e+03,1.285947620726842388e+03
5.316406389939494147e+03,1.285947620726842388e+03
5.601328289859795404e+03,2.327562811344389502e+03
5.572845504780128977e+03,2.327562811344389502e+03
6.086821182233841682e+03,1.815644152767819151e+03
6.064957949501211260e+03,1.815644152767819151e+03
5.870282724618276916e+03,1.233295767144538104e+03
5.835425543295843454e+03,1.233295767144538104e+03
5.285282252953988063e+03,2.843895314949148542e+03
5.412722469164640643e+03,2.843895314949148542e+03
5.105308222833840773e+03,2.530989501654054948e+03
5.198827718187038045e+03,2.530989501654054948e+03
5.369001175337845780e+03,1.615941003202734919e+03
5.435847867470093661e+03,1.615941003202734919e+03
5.425852465952756575e+03,2.217939716757682163e+03
5.404407845880026798e+03,2.217939716757682163e+03
5.967154877136787036e+03,1.652394291414714417e+03
5.985648658130638978e+03,1.652394291414714417e+03
5.593049156473799485e+03,2.133763598823060875e+03
5.370960351381208966e+03,2.133763598823060875e+03
5.528660942491852438e+03,2.327562811344389502e+03
5.606374960628110784e+03,2.327562811344389502e+03
5.550061434413098141e+03,2.306408933013419301e+03
5.560004725422161755e+03,2.306408933013419301e+03
5.908945504180437638e+03,1.740066091681496346e+03
5.999998508896737803e+03,1.740066091681496346e+03
6.371294456474540311e+03,1.866409591744908539e+03
6.217570645114867148e+03,1.866409591744908539e+03
5.754162928300536805e+03,1.640299077969322298e+03
5.486096787009608306e+03,1.640299077969322298e+03
5.254177536070747919e+03,1.959859408913514244e+03
5.261879316163208387e+03,1.959859408913514244e+03
5.524507183358116890e+03,1.296080926679630920e+03
5.649778439092516237e+03,1.296080926679630920e+03
5.885106203520856980e+03,1.733328680204374450e+03
5.314420109003511243e+03,1.733328680204374450e+03
5.392888770466048300e+03,2.736883768160607815e+03
5.290080085891187082e+03,2.736883768160607815e+03
5.067984042218735340e+03,2.130027393320385272e+03
5.167063086206907428e+03,2.130027393320385272e+03
6.159271263073296723e+03,2.404554969253038507e+03
6.140044779868781916e+03,2.404554969253038507e+03
6.147779486577006537e+03,1.392586571519768540e+03
6.191539668280351179e+03,1.392586571519768540e+03
6.135175875181656920e+03,1.535553971641308863e+03
6.191974328115892604e+03,1.535553971641308863e+03
5.671334630559378638e+03,1.377855411986936815e+03
5.524454862076131576e+03,1.377855411986936815e+03
5.228925928178818140e+03,1.430750199274050601e+03
5.755118498383953920e+03,1.430750199274050601e+03
5.814100178941743252e+03,1.498890942262452654e+03
5.974256541994031068e+03,1.498890942262452654e+03
5.522303414076654008e+03,2.300395277859471207e+03
6.995508379423961742e+03,2.300395277859471207e+03
5.338363660075469852e+03,2.244669930652624316e+03
5.396194957470857844e+03,2.244669930652624316e+03
5.415409747463006170e+03,1.446430624426442591e+03
5.758578912563285485e+03,1.446430624426442591e+03
5.437807394747323997e+03,1.789530388979004783e+03
5.456751944580207237e+03,1.789530388979004783e+03
6.188448452439917673e+03,1.736312322607811666e+03
6.136080505188316238e+03,1.736312322607811666e+03
5.683841031123883113e+03,1.694110532508421102e+03
5.804516377933221520e+03,1.694110532508421102e+03
7.011877327269523448e+03,2.081419117431289123e+03
5.585088640575093450e+03,2.081419117431289123e+03
5.534319414967418197e+03,2.277888665402183051e+03
5.507183624226508073e+03,2.277888665402183051e+03
5.617871104051272596e+03,1.772717522390605836e+03
5.596347701220806812e+03,1.772717522390605836e+03
5.218616332356331441e+03,1.601911942008999404e+03
5.281827435738794520e+03,1.601911942008999404e+03
5.354298637064560353e+03,1.527379736172353660e+03
5.439759374941666465e+03,1.527379736172353660e+03
5.396123654825161793e+03,1.416485608249617371e+03
5.614407811106945701e+03,1.416485608249617371e+03
6.126904006500454670e+03,2.282446549143699485e+03
6.238776968293159371e+03,2.282446549143699485e+03
5.700047834329368925e+03,1.850390020307668465e+03
6.067150007703170559e+03,1.850390020307668465e+03
5.633453338310138861e+03,1.310989604148435546e+03
5.713528784160872419e+03,1.310989604148435546e+03
5.796687332331331163e+03,2.001509553464981082e+03
5.828598323119687848e+03,2.001509553464981082e+03
5.031809117897340002e+03,1.651920468984568060e+03
4.916731220742272853e+03,1.651920468984568060e+03
6.076604201971700604e+03,2.383976435814078286e+03
5.991379055064916429e+03,2.383976435814078286e+03
5.708028910570200424e+03,1.912217326855827423e+03
6.446762379956336190e+03,1.912217326855827423e+03
5.362178367079823147e+03,2.331130382816852034e+03
5.381281392838936881e+03,2.331130382816852034e+03
5.223787052737546219e+03,1.604718956290845881e+03
4.953143313323519578e+03,1.604718956290845881e+03
5.978725262346074487e+03,1.653097658949008519e+03
5.753344977486050993e+03,1.653097658949008519e+03
5.784731296554070468e+03,2.145383630364804958e+03
8.718304974294913336e+03,2.145383630364804958e+03
5.492996401357426294e+03,1.928756880928724968e+03
5.598601953890995901e+03,1.928756880928724968e+03
5.656666878995518346e+03,1.393369535556531446e+03
5.927585731584365931e+03,1.393369535556531446e+03
5.506040564733501014e+03,1.738360240890006025e+03
5.857578112853177117e+03,1.738360240890006025e+03
6.728672381689097165e+03,1.553852592697883892e+03
6.573902907155174034e+03,1.553852592697883892e+03
4.976399243519123957e+03,1.564186059737347932e+03
4.990593465692285463e+03,1.564186059737347932e+03
6.410785520394158084e+03,1.663402330119565249e+03
6.397314771635257785e+03,1.663402330119565249e+03
6.040187286924652653e+03,2.384299370050437119e+03
6.192771327641933567e+03,2.384299370050437119e+03
5.132034104148894585e+03,2.032272455425454837e+03
5.126629237077198923e+03,2.032272455425454837e+03
5.753015733259504486e+03,1.538021485953207957e+03
5.973283203244115612e+03,1.538021485953207957e+03
5.789954443293018812e+03,1.588683691809708307e+03
6.062973304590490443e+03,1.588683691809708307e+03
5.721245516960218993e+03,1.688965757250563001e+03
6.231189498304541303e+03,1.688965757250563001e+03
6.308688749640066817e+03,1.968544119952859091e+03
6.420899666157512911e+03,1.968544119952859091e+03
5.977608901750061705e+03,1.693860550270072508e+03
5.994985932988488457e+03,1.693860550270072508e+03
5.908017797910133595e+03,1.951284442790335106e+03
5.732973112342231616e+03,1.951284442790335106e+03
4.653629077563109604e+03,1.449820391420158330e+03
4.748723504076878271e+03,1.449820391420158330e+03
5.220297787106139367e+03,1.982240969517873509e+03
5.575804898628201954e+03,1.982240969517873509e+03
5.460657333746999029e+03,2.038678587969708587e+03
5.407617162492822899e+03,2.038678587969708587e+03
6.366282421363662252e+03,2.071964433216186535e+03
5.999364894991130313e+03,2.071964433216186535e+03
5.742859686134604090e+03,1.849767406244514632e+03
5.393075626574703165e+03,1.849767406244514632e+03
5.783482271589715310e+03,2.294636865801048316e+03
6.123554477886300447e+03,2.294636865801048316e+03
5.816434671547265680e+03,1.892692791656773579e+03
6.163973860372584568e+03,1.892692791656773579e+03
5.455110642337444006e+03,2.454694340716622719e+03
5.337283069616661123e+03,2.454694340716622719e+03
5.164662280079014636e+03,2.421251435396144188e+03
5.153937835324323714e+03,2.421251435396144188e+03
6.096827932712682014e+03,2.016691637301748415e+03
6.093681769479425384e+03,2.016691637301748415e+03
5.645884562381309479e+03,2.191344195317743015e+03
6.095196192901043105e+03,2.191344195317743015e+03
5.930195198127877120e+03,2.273078010281586558e+03
6.165883532342717444e+03,2.273078010281586558e+03
5.549906039806802255e+03,2.370698213902205225e+03
5.782547938822222022e+03,2.370698213902205225e+03
6.156324211093426129e+03,2.763032434368496070e+03
6.520641708843665583e+03,2.763032434368496070e+03
6.026635902206935498e+03,2.452954309844228646e+03
6.512337309839744194e+03,2.452954309844228646e+03
5.382826259809493422e+03,3.183256336059047044e+03
5.290326358899981642e+03,3.183256336059047044e+03
6.088144613318343545e+03,2.903270648441720823e+03
6.456370469620952463e+03,2.903270648441720823e+03
5.424272881964409862e+03,2.468642227454715339e+03
5.765072196605440695e+03,2.468642227454715339e+03
5.871683404576139765e+03,1.479711384555939503e+03
5.620420450445291863e+03,1.479711384555939503e+03
6.338485956074223395e+03,1.555020275556819797e+03
6.090029533367639488e+03,1.555020275556819797e+03
5.882610389070627207e+03,1.661568165852787388e+03
5.729346892078810924e+03,1.661568165852787388e+03
5.089589728352037127e+03,1.869983210584714470e+03
5.267110189909830297e+03,1.869983210584714470e+03
5.705358230066963188e+03,1.510309397539223028e+03
5.536512673970051765e+03,1.510309397539223028e+03
6.102121973239954059e+03,2.125982724322383092e+03
6.596985173448419118e+03,2.125982724322383092e+03
5.948950136215609746e+03,1.816514750458729395e+03
5.933759603652985788e+03,1.816514750458729395e+03
5.260931546032956248e+03,2.019316325925889714e+03
5.346919600960116441e+03,2.019316325925889714e+03
5.564473617722558629e+03,1.861675008284671321e+03
5.524882287129031283e+03,1.861675008284671321e+03
5.542939565684517220e+03,2.494793777960611351e+03
6.043967302350494720e+03,2.494793777960611351e+03
5.532198631432436741e+03,1.704203225710891729e+03
5.440429072908457783e+03,1.704203225710891729e+03
5.177096062404071745e+03,2.138620363371861458e+03
5.178272703611506586e+03,2.138620363371861458e+03
6.075453764152721305e+03,1.105600184661402636e+03
6.114192384832014795e+03,1.105600184661402636e+03
5.492546190932764148e+03,2.582122433209806331e+03
5.382551149919497220e+03,2.582122433209806331e+03
5.852159607493709700e+03,1.843521212703079300e+03
6.385809831308484718e+03,1.843521212703079300e+03
5.854218535960967529e+03,2.541412515001437441e+03
5.870144868731096722e+03,2.541412515001437441e+03
5.730033017413708876e+03,1.479616719807924028e+03
5.878538864810146151e+03,1.479616719807924028e+03
5.735619487916010257e+03,1.907130616009917276e+03
5.778923628418720909e+03,1.907130616009917276e+03
5.818588628290180168e+03,2.795315917420648020e+03
5.948747611517107543e+03,2.795315917420648020e+03
5.250287446349621860e+03,2.250200529827765877e+03
5.378437821346213241e+03,2.250200529827765877e+03
5.541979944830108252e+03,1.501879942636935994e+03
5.790492401181913010e+03,1.501879942636935994e+03
5.500062318217626853e+03,2.173379324053923483e+03
5.615757763201614580e+03,2.173379324053923483e+03
5.788540674392875189e+03,9.676337678818116501e+02
5.640519640134849396e+03,9.676337678818116501e+02
4.936402815158855446e+03,2.344503214408939129e+03
5.152781897943749755e+03,2.344503214408939129e+03
5.982408296159384008e+03,1.470564614260036706e+03
5.429498869354999442e+03,1.470564614260036706e+03
5.395979766393073987e+03,2.297239270763336663e+03
5.255026959249958054e+03,2.297239270763336663e+03
5.763368167590488156e+03,1.245019225341131005e+03
5.992357055886676790e+03,1.245019225341131005e+03
5.729204694535637827e+03,1.907988836457217076e+03
6.071803223242111017e+03,1.907988836457217076e+03
5.487068567117701605e+03,2.500025980299266848e+03
5.101175577382592564e+03,2.500025980299266848e+03
5.713904323809310881e+03,1.784854308030169250e+03
5.778538874449682226e+03,1.784854308030169250e+03
6.028423334439823520e+03,2.532363906978702744e+03
5.945302312197818537e+03,2.532363906978702744e+03
5.646374479395784874e+03,1.749771308847804448e+03
5.572355318325900953e+03,1.749771308847804448e+03
5.574200900015516709e+03,1.124821774741054696e+03
5.401139340687188451e+03,1.124821774741054696e+03
5.547638360798436224e+03,1.742223976751422242e+03
5.430418592877303126e+03,1.742223976751422242e+03
5.509390941811484481e+03,1.874234769129426923e+03
5.315700692636479289e+03,1.874234769129426923e+03
6.010160477544729474e+03,2.223420202276239706e+03
5.866255508759081749e+03,2.223420202276239706e+03
5.932335383041803652e+03,2.332304418758248175e+03
5.564008697069201844e+03,2.332304418758248175e+03
5.385466667740843150e+03,1.676751888126013682e+03
5.804816240067989384e+03,1.676751888126013682e+03
5.168204089181450399e+03,1.910114588250256247e+03
5.483429882950593310e+03,1.910114588250256247e+03
5.428830596930077263e+03,2.127985490164663133e+03
5.310867412368849727e+03,2.127985490164663133e+03
6.088609391508502085e+03,2.563945731696580879e+03
6.154473209883467462e+03,2.563945731696580879e+03
5.948196023107247129e+03,3.255280729298214283e+03
5.967005843013198501e+03,3.255280729298214283e+03
6.337944080115106772e+03,1.992278762835553607e+03
6.187677299983742159e+03,1.992278762835553607e+03
5.773716632024876162e+03,2.718662892356466728e+03
5.600782583082455858e+03,2.718662892356466728e+03
5.723940628217447738e+03,1.529082125987333939e+03
5.717892189855627294e+03,1.529082125987333939e+03
5.393879994266169888e+03,1.601701192260658900e+03
5.318297013862403219e+03,1.601701192260658900e+03
5.955337860698371514e+03,1.518433323438351863e+03
6.141429848007775945e+03,1.518433323438351863e+03
5.863345173042311217e+03,2.487021962483941934e+03
5.929228028038743105e+03,2.487021962483941934e+03
5.987160273915395919e+03,1.711830022384440554e+03
5.983070736831630711e+03,1.711830022384440554e+03
5.300014886987541104e+03,2.009588268860950620e+03
5.286750179465584552e+03,2.009588268860950620e+03
5.248074675815149931e+03,1.928479099472966254e+03
6.098457509054291222e+03,1.928479099472966254e+03
6.370055177683214424e+03,2.073932730753248507e+03
5.528221240421481525e+03,2.073932730753248507e+03
5.616313715318096001e+03,1.841102034354624720e+03
5.733358104818896209e+03,1.841102034354624720e+03
5.802813748270000360e+03,1.743880280329675998e+03
5.744956875887027309e+03,1.743880280329675998e+03
5.928305745880920767e+03,1.532984104470248212e+03
5.849837472680060273e+03,1.532984104470248212e+03
6.153895831060834098e+03,1.642085166114350613e+03
6.367708408642604809e+03,1.642085166114350613e+03
5.371331139655418156e+03,1.549554024574048981e+03
5.829865892213465486e+03,1.549554024574048981e+03
5.656753444381266490e+03,2.609468597206738195e+03
5.776315174257018953e+03,2.609468597206738195e+03
5.751667099093328034e+03,1.800184087236197911e+03
5.455510894551703132e+03,1.800184087236197911e+03
6.360279370993724115e+03,1.673921575824051388e+03
6.320780448911480562e+03,1.673921575824051388e+03
5.646417306749045565e+03,2.082610121445255118e+03
5.846396718483611949e+03,2.082610121445255118e+03
5.464471605059745343e+03,2.284052713919123107e+03
5.547212997797442767e+03,2.284052713919123107e+03
5.697234991054454440e+03,1.468420407561243337e+03
6.501415025931722084e+03,1.468420407561243337e+03
6.462742735141909179e+03,1.949202209269873492e+03
6.686557713571072782e+03,1.949202209269873492e+03
6.122662613463108755e+03,1.365681868473047643e+03
6.255551115114061759e+03,1.365681868473047643e+03
